"","variable","activity","subject","mean"
"9050","tGravityAcc-mean-Y","WALKING_DOWNSTAIRS","18",-0.225809125454545
"9051","tGravityAcc-mean-Z","WALKING_DOWNSTAIRS","18",-0.0493636733454545
"9052","tGravityAcc-std-X","WALKING_DOWNSTAIRS","18",-0.960404874545455
"9053","tGravityAcc-std-Y","WALKING_DOWNSTAIRS","18",-0.932962218181818
"9054","tGravityAcc-std-Z","WALKING_DOWNSTAIRS","18",-0.921661749636364
"9055","tBodyAccJerk-mean-X","WALKING_DOWNSTAIRS","18",0.0809044045254545
"9056","tBodyAccJerk-mean-Y","WALKING_DOWNSTAIRS","18",-0.000757069449090909
"9057","tBodyAccJerk-mean-Z","WALKING_DOWNSTAIRS","18",-0.01417699182
"9058","tBodyAccJerk-std-X","WALKING_DOWNSTAIRS","18",-0.387223932363636
"9059","tBodyAccJerk-std-Y","WALKING_DOWNSTAIRS","18",-0.447033872545455
"9060","tBodyAccJerk-std-Z","WALKING_DOWNSTAIRS","18",-0.651246664909091
"9061","tBodyGyro-mean-X","WALKING_DOWNSTAIRS","18",-0.0576548655654545
"9062","tBodyGyro-mean-Y","WALKING_DOWNSTAIRS","18",-0.0636214336761818
"9063","tBodyGyro-mean-Z","WALKING_DOWNSTAIRS","18",0.0987471683127273
"9064","tBodyGyro-std-X","WALKING_DOWNSTAIRS","18",-0.502473033509091
"9065","tBodyGyro-std-Y","WALKING_DOWNSTAIRS","18",-0.617230786
"9066","tBodyGyro-std-Z","WALKING_DOWNSTAIRS","18",-0.483658260727273
"9067","tBodyGyroJerk-mean-X","WALKING_DOWNSTAIRS","18",-0.0836566573181818
"9068","tBodyGyroJerk-mean-Y","WALKING_DOWNSTAIRS","18",-0.0509120258890909
"9069","tBodyGyroJerk-mean-Z","WALKING_DOWNSTAIRS","18",-0.0570591813909091
"9070","tBodyGyroJerk-std-X","WALKING_DOWNSTAIRS","18",-0.676716181636364
"9071","tBodyGyroJerk-std-Y","WALKING_DOWNSTAIRS","18",-0.752608622181818
"9072","tBodyGyroJerk-std-Z","WALKING_DOWNSTAIRS","18",-0.605655411090909
"9073","tBodyAccMag-mean","WALKING_DOWNSTAIRS","18",-0.293531973636364
"9074","tBodyAccMag-std","WALKING_DOWNSTAIRS","18",-0.229934247036364
"9075","tGravityAccMag-mean","WALKING_DOWNSTAIRS","18",-0.293531973636364
"9076","tGravityAccMag-std","WALKING_DOWNSTAIRS","18",-0.229934247036364
"9077","tBodyAccJerkMag-mean","WALKING_DOWNSTAIRS","18",-0.466516044
"9078","tBodyAccJerkMag-std","WALKING_DOWNSTAIRS","18",-0.3825173332
"9079","tBodyGyroMag-mean","WALKING_DOWNSTAIRS","18",-0.381022814727273
"9080","tBodyGyroMag-std","WALKING_DOWNSTAIRS","18",-0.507995478327273
"9081","tBodyGyroJerkMag-mean","WALKING_DOWNSTAIRS","18",-0.701663073636364
"9082","tBodyGyroJerkMag-std","WALKING_DOWNSTAIRS","18",-0.744159518909091
"9083","fBodyAcc-mean-X","WALKING_DOWNSTAIRS","18",-0.350086793272727
"9084","fBodyAcc-mean-Y","WALKING_DOWNSTAIRS","18",-0.309049613818182
"9085","fBodyAcc-mean-Z","WALKING_DOWNSTAIRS","18",-0.505824358
"9086","fBodyAcc-std-X","WALKING_DOWNSTAIRS","18",-0.285535871636364
"9087","fBodyAcc-std-Y","WALKING_DOWNSTAIRS","18",-0.273798158
"9088","fBodyAcc-std-Z","WALKING_DOWNSTAIRS","18",-0.418258649818182
"9089","fBodyAccJerk-mean-X","WALKING_DOWNSTAIRS","18",-0.412728286727273
"9090","fBodyAccJerk-mean-Y","WALKING_DOWNSTAIRS","18",-0.465982666363636
"9091","fBodyAccJerk-mean-Z","WALKING_DOWNSTAIRS","18",-0.622135895090909
"9092","fBodyAccJerk-std-X","WALKING_DOWNSTAIRS","18",-0.416050500909091
"9093","fBodyAccJerk-std-Y","WALKING_DOWNSTAIRS","18",-0.464546054727273
"9094","fBodyAccJerk-std-Z","WALKING_DOWNSTAIRS","18",-0.678751080363636
"9095","fBodyGyro-mean-X","WALKING_DOWNSTAIRS","18",-0.489232274509091
"9096","fBodyGyro-mean-Y","WALKING_DOWNSTAIRS","18",-0.641527595090909
"9097","fBodyGyro-mean-Z","WALKING_DOWNSTAIRS","18",-0.447030699454545
"9098","fBodyGyro-std-X","WALKING_DOWNSTAIRS","18",-0.513947089545455
"9099","fBodyGyro-std-Y","WALKING_DOWNSTAIRS","18",-0.607757979272727
"9100","fBodyGyro-std-Z","WALKING_DOWNSTAIRS","18",-0.543996110545454
"9101","fBodyAccMag-mean","WALKING_DOWNSTAIRS","18",-0.241973534781818
"9102","fBodyAccMag-std","WALKING_DOWNSTAIRS","18",-0.344299434181818
"9103","fBodyBodyAccJerkMag-mean","WALKING_DOWNSTAIRS","18",-0.3833987134
"9104","fBodyBodyAccJerkMag-std","WALKING_DOWNSTAIRS","18",-0.386565072363636
"9105","fBodyBodyGyroMag-mean","WALKING_DOWNSTAIRS","18",-0.604735414363636
"9106","fBodyBodyGyroMag-std","WALKING_DOWNSTAIRS","18",-0.533844932145455
"9107","fBodyBodyGyroJerkMag-mean","WALKING_DOWNSTAIRS","18",-0.744236045090909
"9108","fBodyBodyGyroJerkMag-std","WALKING_DOWNSTAIRS","18",-0.763430801654545
"9109","tBodyAcc-mean-X","WALKING_DOWNSTAIRS","19",0.262688053871795
"9110","tBodyAcc-mean-Y","WALKING_DOWNSTAIRS","19",-0.0145942275069487
"9111","tBodyAcc-mean-Z","WALKING_DOWNSTAIRS","19",-0.133695240660974
"9112","tBodyAcc-std-X","WALKING_DOWNSTAIRS","19",0.626917070512821
"9113","tBodyAcc-std-Y","WALKING_DOWNSTAIRS","19",0.514816445641026
"9114","tBodyAcc-std-Z","WALKING_DOWNSTAIRS","19",0.049322451025641
"9115","tGravityAcc-mean-X","WALKING_DOWNSTAIRS","19",0.881940855128205
"9116","tGravityAcc-mean-Y","WALKING_DOWNSTAIRS","19",-0.215018042307692
"9117","tGravityAcc-mean-Z","WALKING_DOWNSTAIRS","19",-0.126146868942821
"9118","tGravityAcc-std-X","WALKING_DOWNSTAIRS","19",-0.899726139487179
"9119","tGravityAcc-std-Y","WALKING_DOWNSTAIRS","19",-0.917880864102564
"9120","tGravityAcc-std-Z","WALKING_DOWNSTAIRS","19",-0.899363131794872
"9121","tBodyAccJerk-mean-X","WALKING_DOWNSTAIRS","19",0.0730930306923077
"9122","tBodyAccJerk-mean-Y","WALKING_DOWNSTAIRS","19",-0.0386872111282051
"9123","tBodyAccJerk-mean-Z","WALKING_DOWNSTAIRS","19",-0.00955202497435897
"9124","tBodyAccJerk-std-X","WALKING_DOWNSTAIRS","19",0.544273037307692
"9125","tBodyAccJerk-std-Y","WALKING_DOWNSTAIRS","19",0.355306716915385
"9126","tBodyAccJerk-std-Z","WALKING_DOWNSTAIRS","19",-0.0200111148717949
"9127","tBodyGyro-mean-X","WALKING_DOWNSTAIRS","19",-0.205775427307692
"9128","tBodyGyro-mean-Y","WALKING_DOWNSTAIRS","19",0.0274707556666667
"9129","tBodyGyro-mean-Z","WALKING_DOWNSTAIRS","19",0.163962510807692
"9130","tBodyGyro-std-X","WALKING_DOWNSTAIRS","19",0.267657219333333
"9131","tBodyGyro-std-Y","WALKING_DOWNSTAIRS","19",0.0483147743589744
"9132","tBodyGyro-std-Z","WALKING_DOWNSTAIRS","19",-0.0314083457948718
"9133","tBodyGyroJerk-mean-X","WALKING_DOWNSTAIRS","19",-0.0337429578461538
"9134","tBodyGyroJerk-mean-Y","WALKING_DOWNSTAIRS","19",-0.0394612603358974
"9135","tBodyGyroJerk-mean-Z","WALKING_DOWNSTAIRS","19",-0.0545565563487179
"9136","tBodyGyroJerk-std-X","WALKING_DOWNSTAIRS","19",0.179148649684615
"9137","tBodyGyroJerk-std-Y","WALKING_DOWNSTAIRS","19",-0.0146299196923077
"9138","tBodyGyroJerk-std-Z","WALKING_DOWNSTAIRS","19",0.116646170221282
"9139","tBodyAccMag-mean","WALKING_DOWNSTAIRS","19",0.644604325128205
"9140","tBodyAccMag-std","WALKING_DOWNSTAIRS","19",0.413472376589744
"9141","tGravityAccMag-mean","WALKING_DOWNSTAIRS","19",0.644604325128205
"9142","tGravityAccMag-std","WALKING_DOWNSTAIRS","19",0.413472376589744
"9143","tBodyAccJerkMag-mean","WALKING_DOWNSTAIRS","19",0.434490400974359
"9144","tBodyAccJerkMag-std","WALKING_DOWNSTAIRS","19",0.450612065720513
"9145","tBodyGyroMag-mean","WALKING_DOWNSTAIRS","19",0.418004608615385
"9146","tBodyGyroMag-std","WALKING_DOWNSTAIRS","19",0.237821231894872
"9147","tBodyGyroJerkMag-mean","WALKING_DOWNSTAIRS","19",0.0875816618205128
"9148","tBodyGyroJerkMag-std","WALKING_DOWNSTAIRS","19",-0.0438985022538462
"9149","fBodyAcc-mean-X","WALKING_DOWNSTAIRS","19",0.537012022051282
"9150","fBodyAcc-mean-Y","WALKING_DOWNSTAIRS","19",0.494457802230769
"9151","fBodyAcc-mean-Z","WALKING_DOWNSTAIRS","19",0.110659220744872
"9152","fBodyAcc-std-X","WALKING_DOWNSTAIRS","19",0.658506543333333
"9153","fBodyAcc-std-Y","WALKING_DOWNSTAIRS","19",0.427928785230769
"9154","fBodyAcc-std-Z","WALKING_DOWNSTAIRS","19",-0.0783635041538461
"9155","fBodyAccJerk-mean-X","WALKING_DOWNSTAIRS","19",0.474317256051282
"9156","fBodyAccJerk-mean-Y","WALKING_DOWNSTAIRS","19",0.276716853307692
"9157","fBodyAccJerk-mean-Z","WALKING_DOWNSTAIRS","19",0.0595905768717949
"9158","fBodyAccJerk-std-X","WALKING_DOWNSTAIRS","19",0.476803887476923
"9159","fBodyAccJerk-std-Y","WALKING_DOWNSTAIRS","19",0.349771285415897
"9160","fBodyAccJerk-std-Z","WALKING_DOWNSTAIRS","19",-0.0983930104846154
"9161","fBodyGyro-mean-X","WALKING_DOWNSTAIRS","19",0.474962448333333
"9162","fBodyGyro-mean-Y","WALKING_DOWNSTAIRS","19",0.147083143564103
"9163","fBodyGyro-mean-Z","WALKING_DOWNSTAIRS","19",0.210673073192308
"9164","fBodyGyro-std-X","WALKING_DOWNSTAIRS","19",0.196613286661538
"9165","fBodyGyro-std-Y","WALKING_DOWNSTAIRS","19",-0.028489571974359
"9166","fBodyGyro-std-Z","WALKING_DOWNSTAIRS","19",-0.215892226769231
"9167","fBodyAccMag-mean","WALKING_DOWNSTAIRS","19",0.586637550769231
"9168","fBodyAccMag-std","WALKING_DOWNSTAIRS","19",0.0828630624102564
"9169","fBodyBodyAccJerkMag-mean","WALKING_DOWNSTAIRS","19",0.538404846128205
"9170","fBodyBodyAccJerkMag-std","WALKING_DOWNSTAIRS","19",0.316346415348718
"9171","fBodyBodyGyroMag-mean","WALKING_DOWNSTAIRS","19",0.203979764835897
"9172","fBodyBodyGyroMag-std","WALKING_DOWNSTAIRS","19",0.0320366671179487
"9173","fBodyBodyGyroJerkMag-mean","WALKING_DOWNSTAIRS","19",-0.0229045295641026
"9174","fBodyBodyGyroJerkMag-std","WALKING_DOWNSTAIRS","19",-0.143254547512821
"9175","tBodyAcc-mean-X","WALKING_DOWNSTAIRS","20",0.296144421355556
"9176","tBodyAcc-mean-Y","WALKING_DOWNSTAIRS","20",-0.00964120773155556
"9177","tBodyAcc-mean-Z","WALKING_DOWNSTAIRS","20",-0.104602925937778
"9178","tBodyAcc-std-X","WALKING_DOWNSTAIRS","20",0.0745098785288889
"9179","tBodyAcc-std-Y","WALKING_DOWNSTAIRS","20",0.616937015333333
"9180","tBodyAcc-std-Z","WALKING_DOWNSTAIRS","20",-0.160938536488889
"9181","tGravityAcc-mean-X","WALKING_DOWNSTAIRS","20",0.91972663
"9182","tGravityAcc-mean-Y","WALKING_DOWNSTAIRS","20",-0.277419718666667
"9183","tGravityAcc-mean-Z","WALKING_DOWNSTAIRS","20",-0.0282591579777778
"9184","tGravityAcc-std-X","WALKING_DOWNSTAIRS","20",-0.940458075111111
"9185","tGravityAcc-std-Y","WALKING_DOWNSTAIRS","20",-0.908577153777778
"9186","tGravityAcc-std-Z","WALKING_DOWNSTAIRS","20",-0.919693532888889
"9187","tBodyAccJerk-mean-X","WALKING_DOWNSTAIRS","20",0.0695031058
"9188","tBodyAccJerk-mean-Y","WALKING_DOWNSTAIRS","20",0.00436449644888889
"9189","tBodyAccJerk-mean-Z","WALKING_DOWNSTAIRS","20",-0.00253482149777778
"9190","tBodyAccJerk-std-X","WALKING_DOWNSTAIRS","20",-0.135699627468889
"9191","tBodyAccJerk-std-Y","WALKING_DOWNSTAIRS","20",0.289670966711111
"9192","tBodyAccJerk-std-Z","WALKING_DOWNSTAIRS","20",-0.381503405466667
"9193","tBodyGyro-mean-X","WALKING_DOWNSTAIRS","20",-0.111367747557778
"9194","tBodyGyro-mean-Y","WALKING_DOWNSTAIRS","20",0.0139023395111111
"9195","tBodyGyro-mean-Z","WALKING_DOWNSTAIRS","20",0.103900480541333
"9196","tBodyGyro-std-X","WALKING_DOWNSTAIRS","20",-0.204939567711111
"9197","tBodyGyro-std-Y","WALKING_DOWNSTAIRS","20",-0.146794177311111
"9198","tBodyGyro-std-Z","WALKING_DOWNSTAIRS","20",0.159723529622222
"9199","tBodyGyroJerk-mean-X","WALKING_DOWNSTAIRS","20",-0.0452503065777778
"9200","tBodyGyroJerk-mean-Y","WALKING_DOWNSTAIRS","20",-0.0577371504488889
"9201","tBodyGyroJerk-mean-Z","WALKING_DOWNSTAIRS","20",-0.061531283
"9202","tBodyGyroJerk-std-X","WALKING_DOWNSTAIRS","20",-0.249235098988889
"9203","tBodyGyroJerk-std-Y","WALKING_DOWNSTAIRS","20",-0.334568787888889
"9204","tBodyGyroJerk-std-Z","WALKING_DOWNSTAIRS","20",0.00307854550222222
"9205","tBodyAccMag-mean","WALKING_DOWNSTAIRS","20",0.221851587933333
"9206","tBodyAccMag-std","WALKING_DOWNSTAIRS","20",0.172636361444444
"9207","tGravityAccMag-mean","WALKING_DOWNSTAIRS","20",0.221851587933333
"9208","tGravityAccMag-std","WALKING_DOWNSTAIRS","20",0.172636361444444
"9209","tBodyAccJerkMag-mean","WALKING_DOWNSTAIRS","20",-0.0612699838466667
"9210","tBodyAccJerkMag-std","WALKING_DOWNSTAIRS","20",0.0467185842571111
"9211","tBodyGyroMag-mean","WALKING_DOWNSTAIRS","20",0.0938419436933333
"9212","tBodyGyroMag-std","WALKING_DOWNSTAIRS","20",-0.0305762438706667
"9213","tBodyGyroJerkMag-mean","WALKING_DOWNSTAIRS","20",-0.268183423577778
"9214","tBodyGyroJerkMag-std","WALKING_DOWNSTAIRS","20",-0.275591880382222
"9215","fBodyAcc-mean-X","WALKING_DOWNSTAIRS","20",-0.0343309987555556
"9216","fBodyAcc-mean-Y","WALKING_DOWNSTAIRS","20",0.524187686888889
"9217","fBodyAcc-mean-Z","WALKING_DOWNSTAIRS","20",-0.188098811986667
"9218","fBodyAcc-std-X","WALKING_DOWNSTAIRS","20",0.113033424261778
"9219","fBodyAcc-std-Y","WALKING_DOWNSTAIRS","20",0.560191344
"9220","fBodyAcc-std-Z","WALKING_DOWNSTAIRS","20",-0.213916756933333
"9221","fBodyAccJerk-mean-X","WALKING_DOWNSTAIRS","20",-0.199360430553978
"9222","fBodyAccJerk-mean-Y","WALKING_DOWNSTAIRS","20",0.20582901724
"9223","fBodyAccJerk-mean-Z","WALKING_DOWNSTAIRS","20",-0.356220245355556
"9224","fBodyAccJerk-std-X","WALKING_DOWNSTAIRS","20",-0.147278592755556
"9225","fBodyAccJerk-std-Y","WALKING_DOWNSTAIRS","20",0.293119526444444
"9226","fBodyAccJerk-std-Z","WALKING_DOWNSTAIRS","20",-0.405294896466667
"9227","fBodyGyro-mean-X","WALKING_DOWNSTAIRS","20",-0.0629572600911111
"9228","fBodyGyro-mean-Y","WALKING_DOWNSTAIRS","20",-0.138097945555556
"9229","fBodyGyro-mean-Z","WALKING_DOWNSTAIRS","20",0.257037841093333
"9230","fBodyGyro-std-X","WALKING_DOWNSTAIRS","20",-0.253365630644444
"9231","fBodyGyro-std-Y","WALKING_DOWNSTAIRS","20",-0.159961424355556
"9232","fBodyGyro-std-Z","WALKING_DOWNSTAIRS","20",0.0183050845333333
"9233","fBodyAccMag-mean","WALKING_DOWNSTAIRS","20",0.151887747217778
"9234","fBodyAccMag-std","WALKING_DOWNSTAIRS","20",0.000242174637777778
"9235","fBodyBodyAccJerkMag-mean","WALKING_DOWNSTAIRS","20",0.0137917152644444
"9236","fBodyBodyAccJerkMag-std","WALKING_DOWNSTAIRS","20",0.0790379799133333
"9237","fBodyBodyGyroMag-mean","WALKING_DOWNSTAIRS","20",-0.100566103524444
"9238","fBodyBodyGyroMag-std","WALKING_DOWNSTAIRS","20",-0.151681987177778
"9239","fBodyBodyGyroJerkMag-mean","WALKING_DOWNSTAIRS","20",-0.311668472555556
"9240","fBodyBodyGyroJerkMag-std","WALKING_DOWNSTAIRS","20",-0.281657285946667
"9241","tBodyAcc-mean-X","WALKING_DOWNSTAIRS","21",0.3014610196
"9242","tBodyAcc-mean-Y","WALKING_DOWNSTAIRS","21",-0.0173195390157778
"9243","tBodyAcc-mean-Z","WALKING_DOWNSTAIRS","21",-0.09816866218
"9244","tBodyAcc-std-X","WALKING_DOWNSTAIRS","21",0.224343492244444
"9245","tBodyAcc-std-Y","WALKING_DOWNSTAIRS","21",0.301336399711111
"9246","tBodyAcc-std-Z","WALKING_DOWNSTAIRS","21",-0.0717893558666667
"9247","tGravityAcc-mean-X","WALKING_DOWNSTAIRS","21",0.872683205555556
"9248","tGravityAcc-mean-Y","WALKING_DOWNSTAIRS","21",-0.356673289555556
"9249","tGravityAcc-mean-Z","WALKING_DOWNSTAIRS","21",-0.187870253333333
"9250","tGravityAcc-std-X","WALKING_DOWNSTAIRS","21",-0.940194827777778
"9251","tGravityAcc-std-Y","WALKING_DOWNSTAIRS","21",-0.940111830666667
"9252","tGravityAcc-std-Z","WALKING_DOWNSTAIRS","21",-0.916324556888889
"9253","tBodyAccJerk-mean-X","WALKING_DOWNSTAIRS","21",0.0901452883333333
"9254","tBodyAccJerk-mean-Y","WALKING_DOWNSTAIRS","21",-0.0213998492444444
"9255","tBodyAccJerk-mean-Z","WALKING_DOWNSTAIRS","21",-0.0125551085533333
"9256","tBodyAccJerk-std-X","WALKING_DOWNSTAIRS","21",0.00214655719111111
"9257","tBodyAccJerk-std-Y","WALKING_DOWNSTAIRS","21",-0.0796009757622222
"9258","tBodyAccJerk-std-Z","WALKING_DOWNSTAIRS","21",-0.246061882112444
"9259","tBodyGyro-mean-X","WALKING_DOWNSTAIRS","21",-0.126388023595556
"9260","tBodyGyro-mean-Y","WALKING_DOWNSTAIRS","21",0.0162145300888889
"9261","tBodyGyro-mean-Z","WALKING_DOWNSTAIRS","21",0.148610020955556
"9262","tBodyGyro-std-X","WALKING_DOWNSTAIRS","21",-0.442148617666667
"9263","tBodyGyro-std-Y","WALKING_DOWNSTAIRS","21",-0.353733478222222
"9264","tBodyGyro-std-Z","WALKING_DOWNSTAIRS","21",-0.349759493777778
"9265","tBodyGyroJerk-mean-X","WALKING_DOWNSTAIRS","21",-0.0726461849022222
"9266","tBodyGyroJerk-mean-Y","WALKING_DOWNSTAIRS","21",-0.07359521674
"9267","tBodyGyroJerk-mean-Z","WALKING_DOWNSTAIRS","21",-0.0788436473888889
"9268","tBodyGyroJerk-std-X","WALKING_DOWNSTAIRS","21",-0.549648320222222
"9269","tBodyGyroJerk-std-Y","WALKING_DOWNSTAIRS","21",-0.442426840888889
"9270","tBodyGyroJerk-std-Z","WALKING_DOWNSTAIRS","21",-0.428337693333333
"9271","tBodyAccMag-mean","WALKING_DOWNSTAIRS","21",0.245771699004444
"9272","tBodyAccMag-std","WALKING_DOWNSTAIRS","21",0.264341903711111
"9273","tGravityAccMag-mean","WALKING_DOWNSTAIRS","21",0.245771699004444
"9274","tGravityAccMag-std","WALKING_DOWNSTAIRS","21",0.264341903711111
"9275","tBodyAccJerkMag-mean","WALKING_DOWNSTAIRS","21",-0.0802241799933333
"9276","tBodyAccJerkMag-std","WALKING_DOWNSTAIRS","21",0.0952339404955556
"9277","tBodyGyroMag-mean","WALKING_DOWNSTAIRS","21",-0.184850019535556
"9278","tBodyGyroMag-std","WALKING_DOWNSTAIRS","21",-0.388420328666667
"9279","tBodyGyroJerkMag-mean","WALKING_DOWNSTAIRS","21",-0.452828682444444
"9280","tBodyGyroJerkMag-std","WALKING_DOWNSTAIRS","21",-0.509130858444444
"9281","fBodyAcc-mean-X","WALKING_DOWNSTAIRS","21",0.104323529982222
"9282","fBodyAcc-mean-Y","WALKING_DOWNSTAIRS","21",0.181138042506667
"9283","fBodyAcc-mean-Z","WALKING_DOWNSTAIRS","21",-0.0769713066866667
"9284","fBodyAcc-std-X","WALKING_DOWNSTAIRS","21",0.266987750733333
"9285","fBodyAcc-std-Y","WALKING_DOWNSTAIRS","21",0.277894323022222
"9286","fBodyAcc-std-Z","WALKING_DOWNSTAIRS","21",-0.145081705591111
"9287","fBodyAccJerk-mean-X","WALKING_DOWNSTAIRS","21",-0.0377894711288889
"9288","fBodyAccJerk-mean-Y","WALKING_DOWNSTAIRS","21",-0.107306347733333
"9289","fBodyAccJerk-mean-Z","WALKING_DOWNSTAIRS","21",-0.196838264546667
"9290","fBodyAccJerk-std-X","WALKING_DOWNSTAIRS","21",-0.0463867896444444
"9291","fBodyAccJerk-std-Y","WALKING_DOWNSTAIRS","21",-0.113161860322222
"9292","fBodyAccJerk-std-Z","WALKING_DOWNSTAIRS","21",-0.293237567085333
"9293","fBodyGyro-mean-X","WALKING_DOWNSTAIRS","21",-0.366748752888889
"9294","fBodyGyro-mean-Y","WALKING_DOWNSTAIRS","21",-0.308879866288889
"9295","fBodyGyro-mean-Z","WALKING_DOWNSTAIRS","21",-0.238221682666667
"9296","fBodyGyro-std-X","WALKING_DOWNSTAIRS","21",-0.469790144111111
"9297","fBodyGyro-std-Y","WALKING_DOWNSTAIRS","21",-0.388418746666667
"9298","fBodyGyro-std-Z","WALKING_DOWNSTAIRS","21",-0.450772139111111
"9299","fBodyAccMag-mean","WALKING_DOWNSTAIRS","21",0.239895893822222
"9300","fBodyAccMag-std","WALKING_DOWNSTAIRS","21",0.0791271386644444
"9301","fBodyBodyAccJerkMag-mean","WALKING_DOWNSTAIRS","21",0.112442619741778
"9302","fBodyBodyAccJerkMag-std","WALKING_DOWNSTAIRS","21",0.06320531452
"9303","fBodyBodyGyroMag-mean","WALKING_DOWNSTAIRS","21",-0.406392284444444
"9304","fBodyBodyGyroMag-std","WALKING_DOWNSTAIRS","21",-0.484489974222222
"9305","fBodyBodyGyroJerkMag-mean","WALKING_DOWNSTAIRS","21",-0.490804948444444
"9306","fBodyBodyGyroJerkMag-std","WALKING_DOWNSTAIRS","21",-0.571666834444444
"9307","tBodyAcc-mean-X","WALKING_DOWNSTAIRS","22",0.284458963861111
"9308","tBodyAcc-mean-Y","WALKING_DOWNSTAIRS","22",-0.0197999371686389
"9309","tBodyAcc-mean-Z","WALKING_DOWNSTAIRS","22",-0.1074157796
"9310","tBodyAcc-std-X","WALKING_DOWNSTAIRS","22",0.348618168333333
"9311","tBodyAcc-std-Y","WALKING_DOWNSTAIRS","22",0.239812250944444
"9312","tBodyAcc-std-Z","WALKING_DOWNSTAIRS","22",-0.325722718055556
"9313","tGravityAcc-mean-X","WALKING_DOWNSTAIRS","22",0.921820641944444
"9314","tGravityAcc-mean-Y","WALKING_DOWNSTAIRS","22",-0.222215179444444
"9315","tGravityAcc-mean-Z","WALKING_DOWNSTAIRS","22",0.0412987957222222
"9316","tGravityAcc-std-X","WALKING_DOWNSTAIRS","22",-0.941242334722222
"9317","tGravityAcc-std-Y","WALKING_DOWNSTAIRS","22",-0.945824352777778
"9318","tGravityAcc-std-Z","WALKING_DOWNSTAIRS","22",-0.906594023333333
"9319","tBodyAccJerk-mean-X","WALKING_DOWNSTAIRS","22",0.101584640833333
"9320","tBodyAccJerk-mean-Y","WALKING_DOWNSTAIRS","22",0.0211126110833333
"9321","tBodyAccJerk-mean-Z","WALKING_DOWNSTAIRS","22",0.0112499015
"9322","tBodyAccJerk-std-X","WALKING_DOWNSTAIRS","22",0.0869139849722222
"9323","tBodyAccJerk-std-Y","WALKING_DOWNSTAIRS","22",0.0198613278611111
"9324","tBodyAccJerk-std-Z","WALKING_DOWNSTAIRS","22",-0.477806646111111
"9325","tBodyGyro-mean-X","WALKING_DOWNSTAIRS","22",-0.0779611213138889
"9326","tBodyGyro-mean-Y","WALKING_DOWNSTAIRS","22",-0.0697154455833333
"9327","tBodyGyro-mean-Z","WALKING_DOWNSTAIRS","22",0.0500708760555556
"9328","tBodyGyro-std-X","WALKING_DOWNSTAIRS","22",-0.237349190997222
"9329","tBodyGyro-std-Y","WALKING_DOWNSTAIRS","22",-0.550303216666667
"9330","tBodyGyro-std-Z","WALKING_DOWNSTAIRS","22",-0.280417950555556
"9331","tBodyGyroJerk-mean-X","WALKING_DOWNSTAIRS","22",-0.0901744530194444
"9332","tBodyGyroJerk-mean-Y","WALKING_DOWNSTAIRS","22",-0.0355171408083333
"9333","tBodyGyroJerk-mean-Z","WALKING_DOWNSTAIRS","22",-0.0481460161016667
"9334","tBodyGyroJerk-std-X","WALKING_DOWNSTAIRS","22",-0.264848047888889
"9335","tBodyGyroJerk-std-Y","WALKING_DOWNSTAIRS","22",-0.640280071388889
"9336","tBodyGyroJerk-std-Z","WALKING_DOWNSTAIRS","22",-0.358762129444444
"9337","tBodyAccMag-mean","WALKING_DOWNSTAIRS","22",0.330999221944444
"9338","tBodyAccMag-std","WALKING_DOWNSTAIRS","22",0.133267478527222
"9339","tGravityAccMag-mean","WALKING_DOWNSTAIRS","22",0.330999221944444
"9340","tGravityAccMag-std","WALKING_DOWNSTAIRS","22",0.133267478527222
"9341","tBodyAccJerkMag-mean","WALKING_DOWNSTAIRS","22",-0.0179784626888889
"9342","tBodyAccJerkMag-std","WALKING_DOWNSTAIRS","22",-0.0337640982530556
"9343","tBodyGyroMag-mean","WALKING_DOWNSTAIRS","22",-0.161333309783333
"9344","tBodyGyroMag-std","WALKING_DOWNSTAIRS","22",-0.263921983758333
"9345","tBodyGyroJerkMag-mean","WALKING_DOWNSTAIRS","22",-0.459579670833333
"9346","tBodyGyroJerkMag-std","WALKING_DOWNSTAIRS","22",-0.617659355833333
"9347","fBodyAcc-mean-X","WALKING_DOWNSTAIRS","22",0.195348406222222
"9348","fBodyAcc-mean-Y","WALKING_DOWNSTAIRS","22",0.225766560777778
"9349","fBodyAcc-mean-Z","WALKING_DOWNSTAIRS","22",-0.322795653888889
"9350","fBodyAcc-std-X","WALKING_DOWNSTAIRS","22",0.402891960277778
"9351","fBodyAcc-std-Y","WALKING_DOWNSTAIRS","22",0.167409716861111
"9352","fBodyAcc-std-Z","WALKING_DOWNSTAIRS","22",-0.383242679444444
"9353","fBodyAccJerk-mean-X","WALKING_DOWNSTAIRS","22",0.0383364203555556
"9354","fBodyAccJerk-mean-Y","WALKING_DOWNSTAIRS","22",-0.00309155313333333
"9355","fBodyAccJerk-mean-Z","WALKING_DOWNSTAIRS","22",-0.419534253611111
"9356","fBodyAccJerk-std-X","WALKING_DOWNSTAIRS","22",0.0404618458027778
"9357","fBodyAccJerk-std-Y","WALKING_DOWNSTAIRS","22",-0.0270294444166667
"9358","fBodyAccJerk-std-Z","WALKING_DOWNSTAIRS","22",-0.535893778333333
"9359","fBodyGyro-mean-X","WALKING_DOWNSTAIRS","22",-0.0954349339722222
"9360","fBodyGyro-mean-Y","WALKING_DOWNSTAIRS","22",-0.525006840277778
